,Species Key,Taxon Key,GBIF Species Name,Source
1370,1745681,1745681,Epinotia medioplagata,Quebec_Pohl2018
1371,1745830,1745830,Epinotia cruciana,Quebec_Pohl2018
1372,1745666,1745666,Epinotia septemberana,Quebec_Pohl2018
1373,1745593,1745593,Epinotia signiferana,Quebec_Pohl2018
1374,1745814,1745814,Epinotia lindana,Quebec_Pohl2018
1375,1743651,1743651,Catastega aceriella,Quebec_Pohl2018
1376,1743649,1743649,Catastega timidella,Quebec_Pohl2018
1377,1738852,1738852,Dichrorampha simulana,Quebec_Pohl2018
1378,1738791,1738791,Dichrorampha bittana,Quebec_Pohl2018
1379,1738776,9881834,Dichrorampha incanana,Quebec_Pohl2018
1380,1738790,1738790,Dichrorampha sedatana,Quebec_Pohl2018
1381,NA,NA,NA,Quebec_Pohl2018
1382,1744862,1744862,Pammene felicitana,Quebec_Pohl2018
1383,1744833,1744833,Pammene perstructana,Quebec_Pohl2018
1384,1744836,10609363,Pammene bowmanana,Quebec_Pohl2018
1385,1745022,1745022,Larisa subsolana,Quebec_Pohl2018
1386,10534945,10534945,Sereda tautana,Quebec_Pohl2018
1387,1736574,1736574,Grapholita molesta,Quebec_Pohl2018
1388,10399104,10399104,Grapholita packardi,Quebec_Pohl2018
1389,10457666,10457666,Grapholita prunivora,Quebec_Pohl2018
1390,NA,NA,NA,Quebec_Pohl2018
1391,NA,NA,NA,Quebec_Pohl2018
1392,10248483,10248483,Grapholita eclipsana,Quebec_Pohl2018
1393,10132596,10132596,Grapholita interstinctana,Quebec_Pohl2018
1394,NA,NA,NA,Quebec_Pohl2018
1395,1736391,1736391,Corticivora clarki,Quebec_Pohl2018
1396,1737706,1737706,Cydia laricana,Quebec_Pohl2018
1397,1737940,1737940,Cydia rana,Quebec_Pohl2018
1398,1737935,10531741,Cydia inopiosa,Quebec_Pohl2018
1399,1737814,1737814,Cydia youngana,Quebec_Pohl2018
1400,1737916,1737916,Cydia garacana,Quebec_Pohl2018
1401,1737831,1737831,Cydia multilineana,Quebec_Pohl2018
1402,1737957,1737957,Cydia ingrata,Quebec_Pohl2018
1403,1737973,1737973,Cydia albimaculana,Quebec_Pohl2018
1404,1737768,1737768,Cydia populana,Quebec_Pohl2018
1405,1737739,1737739,Cydia lacustrina,Quebec_Pohl2018
1406,1737981,1737981,Cydia flexiloqua,Quebec_Pohl2018
1407,1737753,1737753,Cydia nigricana,Quebec_Pohl2018
1408,1737926,1737926,Cydia candana,Quebec_Pohl2018
1409,1737904,1737904,Cydia caryana,Quebec_Pohl2018
1410,1737713,1737713,Cydia fletcherana,Quebec_Pohl2018
1411,NA,NA,NA,Quebec_Pohl2018
1412,1737961,1737961,Cydia gallaesaliciana,Quebec_Pohl2018
1413,1737910,1737910,Cydia lautiuscula,Quebec_Pohl2018
1414,1737930,1737930,Cydia americana,Quebec_Pohl2018
1415,1737978,1737978,Cydia toreuta,Quebec_Pohl2018
1416,1737847,1737847,Cydia pomonella,Quebec_Pohl2018
1417,1737888,1737888,Cydia deshaisiana,Quebec_Pohl2018
1418,1737964,1737964,Cydia latiferreana,Quebec_Pohl2018
1419,1741130,1741130,Ecdytolopha insiticiana,Quebec_Pohl2018
1420,8734154,8734154,Gymnandrosoma punctidiscanum,Quebec_Pohl2018
1421,1737231,1737231,Pseudogalleria inimicella,Quebec_Pohl2018
1422,1730978,1730978,Zeuzera pyrina,Quebec_Pohl2018
1423,10469497,10469497,Acossus centerensis,Quebec_Pohl2018
1424,10458960,10458960,Acossus populi,Quebec_Pohl2018
1425,1731812,1731812,Prionoxystus robiniae,Quebec_Pohl2018
1426,1731811,1731811,Prionoxystus macmurtrei,Quebec_Pohl2018
1427,NA,NA,NA,Quebec_Pohl2018
1428,1939833,1939833,Paranthrene simulans,Quebec_Pohl2018
1429,1939879,1939879,Paranthrene tabaniformis,Quebec_Pohl2018
1430,10495733,10495733,Vitacea polistiformis,Quebec_Pohl2018
1431,1939964,1939964,Albuna pyramidalis,Quebec_Pohl2018
1432,1939962,1939962,Albuna fraxini,Quebec_Pohl2018
1433,5141493,5141493,Sesia apiformis,Quebec_Pohl2018
1434,NA,NA,NA,Quebec_Pohl2018
1435,1941156,1941156,Melittia cucurbitae,Quebec_Pohl2018
1436,8956729,8956729,Synanthedon acerrubri,Quebec_Pohl2018
1437,10451589,10451589,Synanthedon scitula,Quebec_Pohl2018
1438,1940604,1940604,Synanthedon pictipes,Quebec_Pohl2018
1439,1940569,1940569,Synanthedon rhododendri,Quebec_Pohl2018
1440,1940575,1940575,Synanthedon tipuliformis,Quebec_Pohl2018
1441,10509408,10509408,Synanthedon acerni,Quebec_Pohl2018
1442,1940628,1940628,Synanthedon fatifera,Quebec_Pohl2018
1443,1940752,1940752,Synanthedon viburni,Quebec_Pohl2018
1444,1940612,1940612,Synanthedon kathyae,Quebec_Pohl2018
1445,5141438,10534562,Aegeria arctica,Quebec_Pohl2018
1446,10193155,10193155,Synanthedon bolteri,Quebec_Pohl2018
1447,10286565,10286565,Synanthedon fulvipes,Quebec_Pohl2018
1448,NA,NA,NA,Quebec_Pohl2018
1449,NA,NA,NA,Quebec_Pohl2018
1450,1940673,1940673,Synanthedon saxifragae,Quebec_Pohl2018
1451,10152171,10152171,Synanthedon sigmoidea,Quebec_Pohl2018
1452,10580997,10580997,Synanthedon albicornis,Quebec_Pohl2018
1453,10347220,10347220,Synanthedon proxima,Quebec_Pohl2018
1454,1940580,1940580,Synanthedon decipiens,Quebec_Pohl2018
1455,10267561,10267561,Synanthedon exitiosa,Quebec_Pohl2018
1456,9891979,9891979,Synanthedon pini,Quebec_Pohl2018
1457,1941310,1941310,Podosesia syringae,Quebec_Pohl2018
1458,1941313,1941313,Podosesia aureocincta,Quebec_Pohl2018
1459,1941299,1941299,Carmenta bassiformis,Quebec_Pohl2018
1460,1941277,1941277,Carmenta corni,Quebec_Pohl2018
1461,1941294,1941294,Carmenta ithacae,Quebec_Pohl2018
1462,1941266,1941266,Carmenta pyralidiformis,Quebec_Pohl2018
1463,1940110,1940110,Alcathoe caudata,Quebec_Pohl2018
1464,1753111,1753111,Tortricidia testacea,Quebec_Pohl2018
1465,1753105,1753105,Tortricidia pallida,Quebec_Pohl2018
1466,1753106,1753106,Tortricidia flexuosa,Quebec_Pohl2018
1467,10515719,10515719,Heterogenea shurtleffi,Quebec_Pohl2018
1468,1753929,1753929,Packardia geminata,Quebec_Pohl2018
1469,1753922,1753922,Packardia elegans,Quebec_Pohl2018
1470,5105603,5105603,Lithacodes fasciola,Quebec_Pohl2018
1471,NA,NA,NA,Quebec_Pohl2018
1472,5105336,5105336,Apoda rectilinea,Quebec_Pohl2018
1473,5806127,5806127,Apoda biguttata,Quebec_Pohl2018
1474,1752825,1752825,Prolimacodes badia,Quebec_Pohl2018
1475,1752111,1752111,Phobetron pithecium,Quebec_Pohl2018
1476,1752149,10413588,Sisyrosea textula,Quebec_Pohl2018
1477,1752285,1752285,Adoneta spinuloides,Quebec_Pohl2018
1478,5105365,5105365,Euclea delphinii,Quebec_Pohl2018
1479,1753875,9776414,Sibine stimulea,Quebec_Pohl2018
1480,5105656,5105656,Harrisina americana,Quebec_Pohl2018
1481,5150092,5150092,Thyris maculata,Quebec_Pohl2018
1482,1876542,1876542,Galleria mellonella,Quebec_Pohl2018
1483,1870988,1870988,Achroia grisella,Quebec_Pohl2018
1484,1870250,1870250,Aphomia sociella,Quebec_Pohl2018
1485,1870267,1870267,Aphomia terrenella,Quebec_Pohl2018
1486,1877032,9619310,Paralipsa gularis,Quebec_Pohl2018
1487,1876941,9343316,Corcyra cephalonica,Quebec_Pohl2018
1488,NA,NA,NA,Quebec_Pohl2018
1489,1872200,1872200,Acallis alticolalis,Quebec_Pohl2018
1490,1871175,1871175,Galasa nigrinodis,Quebec_Pohl2018
1491,1872514,1872514,Tosale oviplagalis,Quebec_Pohl2018
1492,1872456,1872456,Arta statalis,Quebec_Pohl2018
1493,NA,NA,NA,Quebec_Pohl2018
1494,1872901,1872901,Pyralis farinalis,Quebec_Pohl2018
1495,1877975,1877975,Aglossa costiferalis,Quebec_Pohl2018
1496,1877940,1877940,Aglossa disciferalis,Quebec_Pohl2018
1497,1877971,1877971,Aglossa electalis,Quebec_Pohl2018
1498,1877941,1877941,Aglossa pinguinalis,Quebec_Pohl2018
1499,1877988,1877988,Aglossa caprealis,Quebec_Pohl2018
1500,1877995,1877995,Aglossa cuprina,Quebec_Pohl2018
1501,1871407,1871407,Hypsopygia costalis,Quebec_Pohl2018
1502,10588642,10588642,Hypsopygia intermedialis,Quebec_Pohl2018
1503,9944922,9944922,Hypsopygia thymetusalis,Quebec_Pohl2018
1504,10246305,10246305,Hypsopygia binodulalis,Quebec_Pohl2018
1505,10817208,10817208,Hypsopygia olinalis,Quebec_Pohl2018
1506,1871890,1871890,Oneida lunulalis,Quebec_Pohl2018
1507,1870721,1870721,Pococera robustella,Quebec_Pohl2018
1508,1870732,1870732,Pococera melanogrammos,Quebec_Pohl2018
1509,1870728,1870728,Pococera subcanalis,Quebec_Pohl2018
1510,1870733,1870733,Pococera maritimalis,Quebec_Pohl2018
1511,1870751,1870751,Pococera militella,Quebec_Pohl2018
1512,1870719,1870719,Pococera aplastella,Quebec_Pohl2018
1513,1870727,1870727,Pococera asperatella,Quebec_Pohl2018
1514,1870776,1870776,Pococera vacciniivora,Quebec_Pohl2018
1515,1870777,1870777,Pococera expandens,Quebec_Pohl2018
1516,1874255,1874255,Acrobasis vaccinii,Quebec_Pohl2018
1517,1874273,1874273,Acrobasis amplexella,Quebec_Pohl2018
1518,1874158,1874158,Acrobasis indigenella,Quebec_Pohl2018
1519,1874274,1874274,Acrobasis tricolorella,Quebec_Pohl2018
1520,1874248,1874248,Acrobasis caryae,Quebec_Pohl2018
1521,1874171,1874171,Acrobasis stigmella,Quebec_Pohl2018
1522,1874179,1874179,Acrobasis demotella,Quebec_Pohl2018
1523,1874160,1874160,Acrobasis angusella,Quebec_Pohl2018
1524,1874161,1874161,Acrobasis palliolella,Quebec_Pohl2018
1525,1874279,1874279,Acrobasis juglandis,Quebec_Pohl2018
1526,NA,NA,NA,Quebec_Pohl2018
1527,1874216,1874216,Acrobasis caryivorella,Quebec_Pohl2018
1528,1874239,1874239,Acrobasis cunulae,Quebec_Pohl2018
1529,1874194,1874194,Acrobasis comptoniella,Quebec_Pohl2018
1530,1874246,1874246,Acrobasis rubrifasciella,Quebec_Pohl2018
1531,NA,NA,NA,Quebec_Pohl2018
1532,1874196,10344138,Acrobasis betulella,Quebec_Pohl2018
1533,1874176,1874176,Acrobasis carpinivorella,Quebec_Pohl2018
1534,1874209,1874209,Acrobasis sylviella,Quebec_Pohl2018
1535,1874153,1874153,Acrobasis ostryella,Quebec_Pohl2018
1536,1874294,1874294,Acrobasis normella,Quebec_Pohl2018
1537,1873689,10899504,Myelopsis minutularia,Quebec_Pohl2018
1538,1873696,1873696,Myelopsis subtetricella,Quebec_Pohl2018
1539,1869852,1869852,Apomyelois bistriatella,Quebec_Pohl2018
1540,NA,NA,NA,Quebec_Pohl2018
1541,1873071,1873071,Amyelois transitella,Quebec_Pohl2018
1542,1875407,1875407,Euzophera semifuneralis,Quebec_Pohl2018
1543,1875375,1875375,Euzophera habrella,Quebec_Pohl2018
1544,1872466,1872466,Eulogia ochrifrontella,Quebec_Pohl2018
1545,1875478,1875478,Ephestiodes gilvescentella,Quebec_Pohl2018
1546,1875483,1875483,Ephestiodes infimella,Quebec_Pohl2018
1547,1875479,10395488,Ephestiodes erythrella,Quebec_Pohl2018
1548,1871414,1871414,Moodna ostrinella,Quebec_Pohl2018
1549,1871415,1871415,Moodna bisinuella,Quebec_Pohl2018
1550,1875607,1875607,Vitula edmandsii,Quebec_Pohl2018
1551,1875606,1875606,Vitula broweri,Quebec_Pohl2018
1552,1873079,1873079,Plodia interpunctella,Quebec_Pohl2018
1553,1878470,1878470,Ephestia elutella,Quebec_Pohl2018
1554,1878490,1878490,Ephestia kuehniella,Quebec_Pohl2018
1555,1873890,1873890,Cadra cautella,Quebec_Pohl2018
1556,1875885,1875885,Varneria postremella,Quebec_Pohl2018
1557,1875998,1875998,Eurythmia angulella,Quebec_Pohl2018
1558,1873395,1873395,Erelieva parvulella,Quebec_Pohl2018
1559,1874381,1874381,Pima albiplagiatella,Quebec_Pohl2018
1560,1872462,1872462,Immyrla nigrovittella,Quebec_Pohl2018
1561,1871457,1871457,Oreana unicolorella,Quebec_Pohl2018
1562,1873384,1873384,Salebriaria engeli,Quebec_Pohl2018
1563,1873382,1873382,Salebriaria tenebrosella,Quebec_Pohl2018
1564,1872195,9971505,Psorosina hammondi,Quebec_Pohl2018
1565,1875455,1875455,Ortholepis jugosella,Quebec_Pohl2018
1566,1875451,1875451,Ortholepis pasadamia,Quebec_Pohl2018
1567,1875452,1875452,Ortholepis myricella,Quebec_Pohl2018
1568,1872207,1872207,Polopeustis arctiella,Quebec_Pohl2018
1569,1871763,1871763,Glyptocera consobrinella,Quebec_Pohl2018
1570,1870417,1870417,Meroptera cviatella,Quebec_Pohl2018
1571,1870415,1870415,Meroptera pravella,Quebec_Pohl2018
1572,1870414,1870414,Meroptera abditiva,Quebec_Pohl2018
1573,NA,NA,NA,Quebec_Pohl2018
1574,10165457,10165457,Sciota basilaris,Quebec_Pohl2018
1575,NA,NA,NA,Quebec_Pohl2018
1576,NA,NA,NA,Quebec_Pohl2018
1577,10366580,10366580,Sciota vetustella,Quebec_Pohl2018
1578,9971850,9971850,Sciota subcaesiella,Quebec_Pohl2018
1579,10561589,10561589,Sciota virgatella,Quebec_Pohl2018
1580,NA,NA,NA,Quebec_Pohl2018
1581,10410048,10410048,Sciota celtidella,Quebec_Pohl2018
1582,10072362,10072362,Sciota subfuscella,Quebec_Pohl2018
1583,1869825,1869825,Tlascala reductella,Quebec_Pohl2018
1584,1869554,10105888,Tulsa finitella,Quebec_Pohl2018
1585,1869556,1869556,Tulsa umbripennis,Quebec_Pohl2018
1586,1870637,1870637,Telethusia ovalis,Quebec_Pohl2018
1587,1871699,1871699,Pyla impostor,Quebec_Pohl2018
1588,1871713,1871713,Pyla aequivoca,Quebec_Pohl2018
1589,1871702,1871702,Pyla insinuatrix,Quebec_Pohl2018
1590,1871721,1871721,Pyla aenigmatica,Quebec_Pohl2018
1591,1871698,1871698,Pyla fusca,Quebec_Pohl2018
1592,1877319,1877319,Dioryctria abietivorella,Quebec_Pohl2018
1593,1877365,1877365,Dioryctria reniculelloides,Quebec_Pohl2018
1594,1877321,1877321,Dioryctria disclusa,Quebec_Pohl2018
1595,1877353,1877353,Dioryctria zimmermani,Quebec_Pohl2018
1596,1877294,1877294,Dioryctria resinosella,Quebec_Pohl2018
1597,1877322,1877322,Dioryctria banksiella,Quebec_Pohl2018
1598,1878548,1878548,Sarata caudellella,Quebec_Pohl2018
1599,10244305,10244305,Canarsia ulmiarrosorella,Quebec_Pohl2018
1600,NA,NA,NA,Quebec_Pohl2018
1601,1874820,1874820,Ancylosis undulatella,Quebec_Pohl2018
1602,9784392,9784392,Zophodia grossulariella,Quebec_Pohl2018
1603,NA,NA,NA,Quebec_Pohl2018
1604,5126007,10456690,Homoeosoma stypticella,Quebec_Pohl2018
1605,5126005,5126005,Homoeosoma impressalis,Quebec_Pohl2018
1606,5126000,5126000,Homoeosoma deceptorium,Quebec_Pohl2018
1607,NA,NA,NA,Quebec_Pohl2018
1608,1875957,1875957,Phycitodes reliquellum,Quebec_Pohl2018
1609,1870202,1870202,Anerastia lotella,Quebec_Pohl2018
1610,1878370,1878370,Peoria approximella,Quebec_Pohl2018
1611,1884202,1884202,Donacaula unipunctellus,Quebec_Pohl2018
1612,1884213,1884213,Donacaula melinellus,Quebec_Pohl2018
1613,NA,NA,NA,Quebec_Pohl2018
1614,NA,NA,NA,Quebec_Pohl2018
1615,1884200,1884200,Donacaula aquilellus,Quebec_Pohl2018
1616,1884207,1884207,Donacaula longirostrallus,Quebec_Pohl2018
1617,4531687,4531687,Acentria ephemerella,Quebec_Pohl2018
1618,10482025,10482025,Elophila ekthlipsis,Quebec_Pohl2018
1619,10179389,10179389,Elophila icciusalis,Quebec_Pohl2018
1620,10330376,10330376,Elophila faulalis,Quebec_Pohl2018
1621,9935837,9935837,Elophila gyralis,Quebec_Pohl2018
1622,10655790,10655790,Elophila tinealis,Quebec_Pohl2018
1623,1887087,9181627,Synclita obliteralis,Quebec_Pohl2018
1624,1882777,1882777,Nymphuliella daeckealis,Quebec_Pohl2018
1625,1884464,1884464,Parapoynx maculalis,Quebec_Pohl2018
1626,1884435,1884435,Parapoynx obscuralis,Quebec_Pohl2018
1627,1884439,1884439,Parapoynx badiusalis,Quebec_Pohl2018
1628,1884471,1884471,Parapoynx curviferalis,Quebec_Pohl2018
1629,1884428,1884428,Parapoynx allionealis,Quebec_Pohl2018
1630,1887031,1887031,Neocataclysta magnificalis,Quebec_Pohl2018
1631,5127357,5127357,Petrophila bifascialis,Quebec_Pohl2018
1632,5127336,5127336,Petrophila fulicalis,Quebec_Pohl2018
1633,5127350,5127350,Petrophila canadensis,Quebec_Pohl2018
1634,1879274,1879274,Eoparargyractis plevie,Quebec_Pohl2018
1635,1870017,1870017,Thopeutis forbesellus,Quebec_Pohl2018
1636,5127222,5127222,Occidentalia comptulatalis,Quebec_Pohl2018
1637,NA,NA,NA,Quebec_Pohl2018
1638,5126697,5126697,Argyria auratella,Quebec_Pohl2018
1639,5126726,5126726,Argyria critica,Quebec_Pohl2018
1640,5126718,4302316,Argyria nivalis,Quebec_Pohl2018
1641,1883169,1883169,Chilo plejadellus,Quebec_Pohl2018
1642,1891167,1891167,Euchromius ocellea,Quebec_Pohl2018
1643,5126218,5126218,Platytes vobisne,Quebec_Pohl2018
1644,1884369,9877534,Catoptria trichostomus,Quebec_Pohl2018
1645,1884339,1884339,Catoptria maculalis,Quebec_Pohl2018
1646,1884337,1884337,Catoptria latiradiellus,Quebec_Pohl2018
1647,1888863,1888863,Thaumatopsis pexellus,Quebec_Pohl2018
1648,NA,NA,NA,Quebec_Pohl2018
1649,10640933,10640933,Fissicrambus mutabilis,Quebec_Pohl2018
1650,1886419,1886419,Microcrambus biguttellus,Quebec_Pohl2018
1651,1886378,1886378,Microcrambus elegans,Quebec_Pohl2018
1652,1886410,1886410,Microcrambus minor,Quebec_Pohl2018
1653,1883897,1883897,Neodactria luteolellus,Quebec_Pohl2018
1654,1883894,1883894,Neodactria zeellus,Quebec_Pohl2018
1655,1883891,1883891,Neodactria caliginosellus,Quebec_Pohl2018
1656,1883896,1883896,Neodactria murellus,Quebec_Pohl2018
1657,10922201,10922201,Arequipa turbatella,Quebec_Pohl2018
1658,1888743,1888743,Pediasia aridella,Quebec_Pohl2018
1659,1888724,1888724,Pediasia truncatellus,Quebec_Pohl2018
1660,1888780,10006106,Pediasia browerellus,Quebec_Pohl2018
1661,1888823,1888823,Pediasia trisecta,Quebec_Pohl2018
1662,1888807,1888807,Pediasia laciniellus,Quebec_Pohl2018
1663,10401179,10401179,Pediasia abnaki,Quebec_Pohl2018
1664,4531624,4531624,Parapediasia teterrellus,Quebec_Pohl2018
1665,5127203,5127203,Raphiptera argillaceellus,Quebec_Pohl2018
1666,1878958,1878958,Agriphila ruricolellus,Quebec_Pohl2018
1667,1878937,1878937,Agriphila vulgivagellus,Quebec_Pohl2018
1668,1887285,1887285,Chrysoteuchia topiarius,Quebec_Pohl2018
1669,1880064,1880064,Crambus pascuella,Quebec_Pohl2018
1670,1880062,1880062,Crambus hamella,Quebec_Pohl2018
1671,1880040,1880040,Crambus alienellus,Quebec_Pohl2018
1672,1880013,1880013,Crambus bidens,Quebec_Pohl2018
1673,4531526,4531526,Crambus perlella,Quebec_Pohl2018
1674,1879939,1879939,Crambus unistriatellus,Quebec_Pohl2018
1675,1880088,1880088,Crambus whitmerellus,Quebec_Pohl2018
1676,1880009,1880009,Crambus awemellus,Quebec_Pohl2018
1677,1880159,1880159,Crambus lyonsellus,Quebec_Pohl2018
1678,1880137,1880137,Crambus youngellus,Quebec_Pohl2018
1679,NA,NA,NA,Quebec_Pohl2018
1680,1880132,1880132,Crambus praefectellus,Quebec_Pohl2018
1681,1880044,1880044,Crambus leachellus,Quebec_Pohl2018
1682,1880156,1880156,Crambus albellus,Quebec_Pohl2018
1683,1880083,1880083,Crambus agitatellus,Quebec_Pohl2018
1684,1880025,1880025,Crambus saltuellus,Quebec_Pohl2018
1685,1880123,1880123,Crambus girardellus,Quebec_Pohl2018
1686,1880019,1880019,Crambus watsonellus,Quebec_Pohl2018
1687,1880078,1880078,Crambus laqueatellus,Quebec_Pohl2018
1688,5127521,5127521,Gesneria centuriella,Quebec_Pohl2018
1689,5126963,5126963,Scoparia biplagialis,Quebec_Pohl2018
1690,5126958,5126958,Scoparia penumbralis,Quebec_Pohl2018
1691,5126785,5126785,Scoparia cinereomedia,Quebec_Pohl2018
1692,5126892,5126892,Scoparia basalis,Quebec_Pohl2018
1693,10318786,10318786,Eudonia vivida,Quebec_Pohl2018
1694,1879525,1879525,Eudonia alpina,Quebec_Pohl2018
1695,5126229,5126229,Eudonia strigalis,Quebec_Pohl2018
1696,5126352,5126352,Eudonia heterosalis,Quebec_Pohl2018
1697,1879398,1879398,Hellula rogatalis,Quebec_Pohl2018
1698,NA,NA,NA,Quebec_Pohl2018
1699,5127118,9502445,Glaphyria invisalis,Quebec_Pohl2018
1700,10322818,10322818,Xanthophysa psychialis,Quebec_Pohl2018
1701,1886490,1886490,Lipocosma sicalis,Quebec_Pohl2018
1702,1886489,1886489,Lipocosma intermedialis,Quebec_Pohl2018
1703,1891048,1891048,Lipocosmodes fuliginosalis,Quebec_Pohl2018
1704,1884997,1884997,Dicymolomia julianalis,Quebec_Pohl2018
1705,1888338,1888338,Chalcoela iphitalis,Quebec_Pohl2018
1706,1888336,1888336,Chalcoela pegasalis,Quebec_Pohl2018
1707,1891493,1891493,Evergestis pallidata,Quebec_Pohl2018
1708,1891484,1891484,Evergestis unimacula,Quebec_Pohl2018
1709,1887613,1887613,Orenaia arcticalis,Quebec_Pohl2018
1710,1888306,1888306,Microtheoris ophionalis,Quebec_Pohl2018
1711,NA,NA,NA,Quebec_Pohl2018
1712,5127380,5127380,Diastictis ventralis,Quebec_Pohl2018
1713,10432184,10432184,Framinghamia helvalis,Quebec_Pohl2018
1714,1881955,1881955,Lygropia rivulalis,Quebec_Pohl2018
1715,1884685,1884685,Pantographa limata,Quebec_Pohl2018
1716,1882977,1882977,Herpetogramma aeglealis,Quebec_Pohl2018
1717,8725248,8725248,Herpetogramma sphingealis,Quebec_Pohl2018
1718,1882941,1882941,Herpetogramma bipunctalis,Quebec_Pohl2018
1719,10191785,10191785,Herpetogramma fluctuosalis,Quebec_Pohl2018
1720,1882959,1882959,Herpetogramma pertextalis,Quebec_Pohl2018
1721,1882958,1882958,Herpetogramma abdominalis,Quebec_Pohl2018
1722,1882979,1882979,Herpetogramma thestealis,Quebec_Pohl2018
1723,1882927,1882927,Herpetogramma theseusalis,Quebec_Pohl2018
1724,1885158,1885158,Pilocrocis ramentalis,Quebec_Pohl2018
1725,1887122,1887122,Udea rubigalis,Quebec_Pohl2018
1726,1887236,10310927,Udea torvalis,Quebec_Pohl2018
1727,1887178,1887178,Udea inquinatalis,Quebec_Pohl2018
1728,1887248,9941724,Udea sheppardi,Quebec_Pohl2018
1729,1887150,1887150,Udea itysalis,Quebec_Pohl2018
1730,1887144,1887144,Udea radiosalis,Quebec_Pohl2018
1731,NA,NA,NA,Quebec_Pohl2018
1732,1878810,1878810,Anageshna primordialis,Quebec_Pohl2018
1733,1889536,1889536,Apogeshna stenialis,Quebec_Pohl2018
1734,10310835,10310835,Blepharomastix ranalis,Quebec_Pohl2018
1735,5126517,5126517,Desmia funeralis,Quebec_Pohl2018
1736,5126554,5126554,Desmia maculalis,Quebec_Pohl2018
1737,1886995,1886995,Diathrausta reconditalis,Quebec_Pohl2018
1738,1887004,1887004,Diathrausta harlequinalis,Quebec_Pohl2018
1739,1886374,1886374,Hymenia perspectalis,Quebec_Pohl2018
1740,1886251,1886251,Spoladea recurvalis,Quebec_Pohl2018
1741,1890404,9915852,Pyrausta merrickalis,Quebec_Pohl2018
1742,1886123,7598372,Cryptographis nitidalis,Quebec_Pohl2018
1743,5771877,8425580,Diaphania indica,Quebec_Pohl2018
1744,1889850,1889850,Palpita quadristigmalis,Quebec_Pohl2018
1745,1889717,1889717,Palpita arsaltealis,Quebec_Pohl2018
1746,1889760,1889760,Palpita illibalis,Quebec_Pohl2018
1747,1889838,1889838,Palpita magniferalis,Quebec_Pohl2018
1748,1889870,1889870,Palpita aenescentalis,Quebec_Pohl2018
1749,1880381,10117403,Epipagis adipaloides,Quebec_Pohl2018
1750,1878792,1878792,Mecyna submedialis,Quebec_Pohl2018
1751,1881166,1881166,Nomophila nearctica,Quebec_Pohl2018
1752,8206423,10589860,Rhectocraspeda periusalis,Quebec_Pohl2018
1753,1878753,1878753,Saucrobotys fumoferalis,Quebec_Pohl2018
1754,1878751,1878751,Saucrobotys futilalis,Quebec_Pohl2018
1755,1889939,1889939,Nascia acutellus,Quebec_Pohl2018
1756,1885214,1885214,Crocidophora pustuliferalis,Quebec_Pohl2018
1757,1885229,1885229,Crocidophora serratissimalis,Quebec_Pohl2018
1758,1885202,1885202,Crocidophora tuberculalis,Quebec_Pohl2018
1759,1886292,1886292,Ostrinia penitalis,Quebec_Pohl2018
1760,1886333,1886333,Ostrinia obumbratalis,Quebec_Pohl2018
1761,1886324,1886324,Ostrinia marginalis,Quebec_Pohl2018
1762,1886305,1886305,Ostrinia nubilalis,Quebec_Pohl2018
1763,1886262,1886262,Fumibotys fumalis,Quebec_Pohl2018
1764,1886650,1886650,Perispasta caeculalis,Quebec_Pohl2018
1765,8462369,8462369,Anania hortulata,Quebec_Pohl2018
1766,10106345,10106345,Anania tertialis,Quebec_Pohl2018
1767,9955890,9955890,Anania plectilis,Quebec_Pohl2018
1768,10444331,10444331,Anania quebecensis,Quebec_Pohl2018
1769,10483983,10483983,Anania extricalis,Quebec_Pohl2018
1770,1878980,9530406,Algedonia mysippusalis,Quebec_Pohl2018
1771,5126675,5126675,Anania funebris,Quebec_Pohl2018
1772,1878708,1878708,Hahncappsia marculenta,Quebec_Pohl2018
1773,1878703,1878703,Hahncappsia neobliteralis,Quebec_Pohl2018
1774,1878688,1878688,Hahncappsia mancalis,Quebec_Pohl2018
1775,1878705,1878705,Hahncappsia pergilvalis,Quebec_Pohl2018
1776,1892488,1892488,Achyra rantalis,Quebec_Pohl2018
1777,1879443,1879443,Helvibotys helvialis,Quebec_Pohl2018
1778,1886577,1886577,Sitochroa dasconalis,Quebec_Pohl2018
1779,1886583,1886583,Sitochroa chortalis,Quebec_Pohl2018
1780,1881111,1881111,Uresiphita reversalis,Quebec_Pohl2018
1781,1882210,1882210,Loxostege sticticalis,Quebec_Pohl2018
1782,1882161,1882161,Loxostege anartalis,Quebec_Pohl2018
1783,1882149,1882149,Loxostege ephippialis,Quebec_Pohl2018
1784,NA,NA,NA,Quebec_Pohl2018
1785,1882151,1882151,Loxostege commixtalis,Quebec_Pohl2018
1786,1882195,1882195,Loxostege cereralis,Quebec_Pohl2018
1787,1890783,1890783,Pyrausta nicalis,Quebec_Pohl2018
1788,1890512,1890512,Pyrausta signatalis,Quebec_Pohl2018
1789,1890737,1890737,Pyrausta bicoloralis,Quebec_Pohl2018
1790,1890410,1890410,Pyrausta phoenicealis,Quebec_Pohl2018
1791,1890491,1890491,Pyrausta generosa,Quebec_Pohl2018
1792,1890629,1890629,Pyrausta orphisalis,Quebec_Pohl2018
1793,7431428,7431428,Pyrausta subsequalis,Quebec_Pohl2018
1794,1890841,1890841,Pyrausta borealis,Quebec_Pohl2018
