accepted_taxon_key,order,family,genus,search_species,gbif_species,confidence,status,match_type,rank,source
8028211,Lepidoptera,Erebidae,Scolecocampa,Herminodes atrosignata,Herminodes atrosignata,98,DOUBTFUL,EXACT,SPECIES,panama-bci
11780723,Lepidoptera,Erebidae,Hermierius,Hermierius testaceus,Hermierius testaceus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1993652,Lepidoptera,Thyrididae,Pseudendromis,Herdonia brixifacies,Pseudendromis brixifacies,99,SYNONYM,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Herbita sixola,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Herbita transcendens,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1976412,Lepidoptera,Geometridae,Herbita,Herbita medona,Herbita medona,99,ACCEPTED,EXACT,SPECIES,panama-bci
1976396,Lepidoptera,Geometridae,Herbita,Herbita lilacina,Herbita lilacina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1953166,Lepidoptera,Mimallonidae,Alheita,Herbinalla caudina,Alheita caudina,99,SYNONYM,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Heorta biplaga,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Heorta consociata,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1980112,Lepidoptera,Geometridae,Hemipterodes,Hemipterodes rotundata,Hemipterodes rotundata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1980107,Lepidoptera,Geometridae,Hemipterodes,Hemipterodes divaricata,Hemipterodes divaricata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118795,Lepidoptera,Notodontidae,Hemiceras,Hemiceras flavescens,Hemiceras flavescens,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118794,Lepidoptera,Notodontidae,Hemiceras,Hemiceras affinis,Hemiceras affinis,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118791,Lepidoptera,Notodontidae,Hemiceras,Hemiceras sparsipennis,Hemiceras sparsipennis,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118790,Lepidoptera,Notodontidae,Hemiceras,Hemiceras monegonda,Hemiceras monegonda,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118789,Lepidoptera,Notodontidae,Hemiceras,Hemiceras conspirata,Hemiceras conspirata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118781,Lepidoptera,Notodontidae,Hemiceras,Hemiceras constellata,Hemiceras constellata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118752,Lepidoptera,Notodontidae,Hemiceras,Hemiceras linea,Hemiceras linea,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118750,Lepidoptera,Notodontidae,Hemiceras,Hemiceras nigrescens,Hemiceras nigrescens,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118740,Lepidoptera,Notodontidae,Hemiceras,Hemiceras plana,Hemiceras plana,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118732,Lepidoptera,Notodontidae,Hemiceras,Hemiceras plusiata,Hemiceras plusiata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118711,Lepidoptera,Notodontidae,Hemiceras,Hemiceras losa,Hemiceras losa,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118709,Lepidoptera,Notodontidae,Hemiceras,Hemiceras subochraceum,Hemiceras subochraceum,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118707,Lepidoptera,Notodontidae,Hemiceras,Hemiceras dentata,Hemiceras dentata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118706,Lepidoptera,Notodontidae,Hemiceras,Hemiceras vecina,Hemiceras vecina,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118698,Lepidoptera,Notodontidae,Hemiceras,Hemiceras deornata,Hemiceras deornata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118695,Lepidoptera,Notodontidae,Hemiceras,Hemiceras indistans,Hemiceras indistans,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118689,Lepidoptera,Notodontidae,Hemiceras,Hemiceras vinicosta,Hemiceras vinicosta,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118653,Lepidoptera,Notodontidae,Hemiceras,Hemiceras meona,Hemiceras meona,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118652,Lepidoptera,Notodontidae,Hemiceras,Hemiceras clarcki,Hemiceras clarki,100,ACCEPTED,NONE,SPECIES,panama-bci
5118646,Lepidoptera,Notodontidae,Hemiceras,Hemiceras bilinea,Hemiceras bilinea,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118641,Lepidoptera,Notodontidae,Hemiceras,Hemiceras zula,Hemiceras zula,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118637,Lepidoptera,Notodontidae,Hemiceras,Hemiceras coatina,Hemiceras coatina,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118630,Lepidoptera,Notodontidae,Hemiceras,Hemiceras colombia,Hemiceras colombia,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118618,Lepidoptera,Notodontidae,Hemiceras,Hemiceras quebra,Hemiceras quebra,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118614,Lepidoptera,Notodontidae,Hemiceras,Hemiceras metastigma,Hemiceras metastigma,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118607,Lepidoptera,Notodontidae,Hemiceras,Hemiceras commentica,Hemiceras commentica,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118601,Lepidoptera,Notodontidae,Hemiceras,Hemiceras cadmia,Hemiceras cadmia,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118600,Lepidoptera,Notodontidae,Hemiceras,Hemiceras micans,Hemiceras micans,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118596,Lepidoptera,Notodontidae,Hemiceras,Hemiceras flava,Hemiceras flava,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118591,Lepidoptera,Notodontidae,Hemiceras,Hemiceras soso,Hemiceras soso,99,ACCEPTED,EXACT,SPECIES,panama-bci
5118587,Lepidoptera,Notodontidae,Hemiceras,Hemiceras pallidula,Hemiceras pallidula,99,ACCEPTED,EXACT,SPECIES,panama-bci
1791802,Lepidoptera,Erebidae,Hemicephalis,Hemicephalis alesa,Hemicephalis alesa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1791801,Lepidoptera,Erebidae,Hemicephalis,Hemicephalis grandirena,Hemicephalis grandirena,99,ACCEPTED,EXACT,SPECIES,panama-bci
1860414,Lepidoptera,Choreutidae,Tortyra,Hemerophila meratella,Tortyra meratella,99,SYNONYM,EXACT,SPECIES,panama-bci
5123518,Lepidoptera,Choreutidae,Anthophila,Hemerophila laciniosella,Anthophila laciniosella,99,SYNONYM,EXACT,SPECIES,panama-bci
1786242,Lepidoptera,Erebidae,Hemeroblemma,Hemeroblemma ochrolinea,Hemeroblemma ochrolinea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1786220,Lepidoptera,Erebidae,Hemeroblemma,Hemeroblemma scolopacea,Hemeroblemma scolopacea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1786217,Lepidoptera,Erebidae,Hemeroblemma,Hemeroblemma acron,Hemeroblemma acron,99,ACCEPTED,EXACT,SPECIES,panama-bci
10320674,Lepidoptera,Erebidae,Heliura,Heliura aurorina,Heliura aurorina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1813372,Lepidoptera,Erebidae,Heliura,Heliura banoca,Heliura banoca,99,ACCEPTED,EXACT,SPECIES,panama-bci
1813366,Lepidoptera,Erebidae,Heliura,Heliura solicauda,Heliura rhodophila,99,SYNONYM,EXACT,SPECIES,panama-bci
1813333,Lepidoptera,Erebidae,Heliura,Heliura balium,Heliura balia,97,ACCEPTED,FUZZY,SPECIES,panama-bci
5105690,Lepidoptera,Zygaenidae,Harrisina,Harrisina mexicana,Harrisina mexicana,99,ACCEPTED,EXACT,SPECIES,panama-bci
5105676,Lepidoptera,Zygaenidae,Harrisina,Harrisina guatemalena,Harrisina guatemalena,99,ACCEPTED,EXACT,SPECIES,panama-bci
1877929,Lepidoptera,Pyralidae,Harnochina,Harnochina rectilinea,Harnochina rectilinea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1857526,Lepidoptera,Tineidae,Harmaclona,Harmaclona cossidella,Harmaclona cossidella,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Hapigia cresus,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1822732,Lepidoptera,Notodontidae,Hapigia,Hapigia smerinthina,Hapigia smerinthina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822730,Lepidoptera,Notodontidae,Hapigia,Hapigia simplex,Hapigia simplex,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822729,Lepidoptera,Notodontidae,Hapigia,Hapigia curvilinea,Hapigia curvilinea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822719,Lepidoptera,Notodontidae,Hapigia,Hapigia repandens,Hapigia repandens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822717,Lepidoptera,Notodontidae,Hapigia,Hapigia raatzi,Hapigia raatzi,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822713,Lepidoptera,Notodontidae,Hapigia,Hapigia eneana,Hapigia eneana,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822705,Lepidoptera,Notodontidae,Hapigia,Hapigia nodicornis,Hapigia nodicornis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1835498,Lepidoptera,Depressariidae,Hamadera,Hamadera aurea,Hamadera aurea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1814369,Lepidoptera,Erebidae,Halysidota,Halysidota interlineata,Halysidota interlineata,99,ACCEPTED,EXACT,SPECIES,panama-bci
10867595,Lepidoptera,Erebidae,Haemanota,Haemanota rosacea,Haemanota rosacea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1804313,Lepidoptera,Erebidae,Neritos,Haemanota griseotincta,Neritos griseotincta,99,SYNONYM,EXACT,SPECIES,panama-bci
5147493,Lepidoptera,Geometridae,Idaea,Haemalea macoaria,Idaea incanata,99,SYNONYM,EXACT,SPECIES,panama-bci
10284363,Lepidoptera,Erebidae,Gymnelia,Gymnelia jansonis,Gymnelia jansonis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805672,Lepidoptera,Erebidae,Gymnelia,Gymnelia salvini,Gymnelia salvini,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805655,Lepidoptera,Erebidae,Gymnelia,Gymnelia beata,Gymnelia beata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805650,Lepidoptera,Erebidae,Gymnelia,Gymnelia hyaloxantha,Gymnelia hyaloxantha,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805649,Lepidoptera,Erebidae,Gymnelia,Gymnelia colona,Gymnelia colona,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805623,Lepidoptera,Erebidae,Gymnelia,Gymnelia perniciosa,Gymnelia perniciosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1798354,Lepidoptera,Erebidae,Graphigona,Graphigona regina,Graphigona regina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1825679,Lepidoptera,Notodontidae,Rifargia,Goodgeria apella,Rifargia apella,99,SYNONYM,EXACT,SPECIES,panama-bci
9305351,Lepidoptera,Notodontidae,Goodgeria,Goodgeria notabilis,Goodgeria notabilis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1770039,Lepidoptera,Erebidae,Gonodonta,Gonodonta ditissima,Gonodonta ditissima,99,ACCEPTED,EXACT,SPECIES,panama-bci
1770038,Lepidoptera,Erebidae,Gonodonta,Gonodonta sinaldus,Gonodonta sinaldus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1770030,Lepidoptera,Erebidae,Gonodonta,Gonodonta parens,Gonodonta parens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1770017,Lepidoptera,Erebidae,Gonodonta,Gonodonta fulvangula,Gonodonta fulvangula,99,ACCEPTED,EXACT,SPECIES,panama-bci
1774934,Lepidoptera,Noctuidae,Gonodes,Gonodes echion,Gonodes echion,99,ACCEPTED,EXACT,SPECIES,panama-bci
1774933,Lepidoptera,Noctuidae,Gonodes,Gonodes densissima,Gonodes densissima,99,ACCEPTED,EXACT,SPECIES,panama-bci
1774928,Lepidoptera,Noctuidae,Gonodes,Gonodes cuneata,Gonodes cuneata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1881766,Lepidoptera,Crambidae,Gonocausta,Gonocausta zephyralis,Gonocausta zephyralis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Gonioterma cora,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Gonioterma gerda,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Gonioterma impressella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1836074,Lepidoptera,Depressariidae,Cerconota,Gonioterma minna,Cerconota minna,99,SYNONYM,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes amoeostalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes arguta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes ausonia,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes buscki,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes cumalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes hyalinata,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes infimalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes jairusalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes latilimbalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes plumbidorsalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes nitidalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5127631,Lepidoptera,Crambidae,Glyphodes,Glyphodes sibillalis,Glyphodes sibillalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glyphodes lucidalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1829720,Lepidoptera,Glyphipterigidae,Glyphipterix,Glyphipteryx plenella,Glyphipterix plenella,99,SYNONYM,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glossopaschia csenoses,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1965695,Lepidoptera,Geometridae,Glena,Glena unipennaria,Glena unipennaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
5114740,Lepidoptera,Erebidae,Glaucostola,Glaucostola guttipalpis,Glaucostola guttipalpis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glaphria calla,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glaphria cymalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glaphria moribundalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glaphria invisalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Glaphria oriola,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Givira juturna,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Givira nais,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Givira necreros,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Givira nudaria,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Givira perfida,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Givira tigrata,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1731439,Lepidoptera,Cossidae,Lentagena,Givira tristani,Lentagena tristani,99,SYNONYM,EXACT,SPECIES,panama-bci
5101525,Lepidoptera,Cossidae,Langsdorfia,Givira aroa,Langsdorfia aroa,99,SYNONYM,EXACT,SPECIES,panama-bci
1730807,Lepidoptera,Cossidae,Givira,Givira stypus,Givira stypus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1730796,Lepidoptera,Cossidae,Givira,Givira amanosa,Givira amanosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Ginaldia bianca,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Ginaldia cucullioides,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Ginaldia distinguenda,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
10478466,Lepidoptera,Notodontidae,Ginaldia,Ginaldia arecosa,Ginaldia arecosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1787426,Lepidoptera,Erebidae,Gigia,Gigia obliqua,Gigia obliqua,98,ACCEPTED,EXACT,SPECIES,panama-bci
1823569,Lepidoptera,Notodontidae,Getta,Getta baetifica,Getta baetifica,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Getta beatifica,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5125920,Lepidoptera,Pyralidae,Gephyrella,Gephyrella parsimonalis,Gephyrella parsimonalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Gephyra inchoalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Gephyra pomponius,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5125383,Lepidoptera,Pyralidae,Gephyra,Gephyra costinotata,Gephyra costinotata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871905,Lepidoptera,Pyralidae,Genopaschia,Genopaschia protomis,Genopaschia protomis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1775972,Lepidoptera,Noctuidae,Gelenipsa,Gelenipsa psychodidarum,Gelenipsa psychodidarum,99,ACCEPTED,EXACT,SPECIES,panama-bci
11724667,Lepidoptera,Gelechiidae,Anthistarcha,Gelechia geniatella,Anthistarcha impudica,99,SYNONYM,EXACT,SPECIES,panama-bci
1850286,Lepidoptera,Gelechiidae,Gelechia,Gelechia traducella,Gelechia traducella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809339,Lepidoptera,Erebidae,Gaudeator,Gaudeator paidicus,Gaudeator paidicus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1953232,Lepidoptera,Uraniidae,Gathynia,Gathynia biocellata,Gathynia biocellata,99,ACCEPTED,EXACT,SPECIES,panama-bci
10317110,Lepidoptera,Saturniidae,Gamelia,Gamelia rudloffi,Gamelia rudloffi,99,ACCEPTED,EXACT,SPECIES,panama-bci
1851489,Lepidoptera,Gelechiidae,Galtica,Galtica venosa,Galtica venosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872506,Lepidoptera,Pyralidae,Uliosoma,Galasa caustalis,Uliosoma caustalis,99,SYNONYM,EXACT,SPECIES,panama-bci
1871202,Lepidoptera,Pyralidae,Galasa,Galasa belliculalis,Galasa belliculalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871201,Lepidoptera,Pyralidae,Galasa,Galasa lophopalis,Galasa lophopalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871200,Lepidoptera,Pyralidae,Galasa,Galasa strenualis,Galasa strenualis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871199,Lepidoptera,Pyralidae,Galasa,Galasa monitoralis,Galasa monitoralis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871198,Lepidoptera,Pyralidae,Galasa,Galasa pallidalis,Galasa pallidalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871196,Lepidoptera,Pyralidae,Galasa,Galasa dilirialis,Galasa dilirialis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871193,Lepidoptera,Pyralidae,Galasa,Galasa subpallidalis,Galasa subpallidalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871190,Lepidoptera,Pyralidae,Galasa,Galasa dubitalis,Galasa dubitalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871185,Lepidoptera,Pyralidae,Galasa,Galasa stygialis,Galasa stygialis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871182,Lepidoptera,Pyralidae,Galasa,Galasa fervidalis,Galasa fervidalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871181,Lepidoptera,Pyralidae,Galasa,Galasa relativalis,Galasa relativalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871176,Lepidoptera,Pyralidae,Galasa,Galasa lutealis,Galasa lutealis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1770194,Lepidoptera,Erebidae,Acanthermia,Gabara insulsa,Acanthermia insulsa,99,SYNONYM,EXACT,SPECIES,panama-bci
1788279,Lepidoptera,Erebidae,Gabara,Gabara bisinuata,Gabara bisinuata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5125295,Lepidoptera,Pyralidae,Fundella,Fundella pellucens,Fundella pellucens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1846742,Lepidoptera,Gelechiidae,Fortinea,Fortinea auriciliella,Fortinea auriciliella,99,ACCEPTED,EXACT,SPECIES,panama-bci
11911853,Lepidoptera,Erebidae,Flammeus,Flammeus walkeri,Flammeus walkeri,99,ACCEPTED,EXACT,SPECIES,panama-bci
8222042,Lepidoptera,Noctuidae,Feltia,Feltia repleta,Feltia repleta,99,ACCEPTED,EXACT,SPECIES,panama-bci
10851228,Lepidoptera,Erebidae,Feigeria,Feigeria magna,Feigeria magna,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Fabatana ruha,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5116388,Lepidoptera,Erebidae,Evius,Evius hippia,Evius hippia,99,ACCEPTED,EXACT,SPECIES,panama-bci
5116385,Lepidoptera,Erebidae,Evius,Evius cochenouri,Evius cochenouri,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Euzophera climosa,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Euzophera conquistador,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Euzophera glomis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Euzophera mabes,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Euzophera tintilla,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1875386,Lepidoptera,Pyralidae,Euzophera,Euzophera rinmea,Euzophera rinmea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1810725,Lepidoptera,Erebidae,Euthyone,Euthyone grisescens,Euthyone grisescens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1810722,Lepidoptera,Erebidae,Euthyone,Euthyone simplex,Euthyone simplex,99,ACCEPTED,EXACT,SPECIES,panama-bci
1777475,Lepidoptera,Euteliidae,Eutelia,Eutelia ablatrix,Eutelia ablatrix,99,ACCEPTED,EXACT,SPECIES,panama-bci
1777431,Lepidoptera,Euteliidae,Eutelia,Eutelia chrysotermina,Eutelia chrysotermina,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Euscirrhopterus pulverosa,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Eusarca exararia,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
10288719,Lepidoptera,Geometridae,Eusarca,Eusarca nemora,Eusarca nemora,99,ACCEPTED,EXACT,SPECIES,panama-bci
9331058,Lepidoptera,Geometridae,Eusarca,Eusarca distycharia,Eusarca distycharia,99,ACCEPTED,EXACT,SPECIES,panama-bci
9295721,Lepidoptera,Geometridae,Eusarca,Eusarca cayennaria,Eusarca cayennaria,98,ACCEPTED,EXACT,SPECIES,panama-bci
1870793,Lepidoptera,Pyralidae,Eurythmidia,Eurythmidia ignidorsella,Eurythmidia ignidorsella,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Eurythmia coca,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Eurythmia coquilla,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Eurythmia mossa,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Eurythmia uncta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Eurythmia vestilla,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1870879,Lepidoptera,Pyralidae,Eurythmasis,Eurythmasis ignifatua,Eurythmasis ignifatua,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Eurrhyparodes lydanus,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1889280,Lepidoptera,Crambidae,Eurrhyparodes,Eurrhyparodes splendens,Eurrhyparodes splendens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1889278,Lepidoptera,Crambidae,Eurrhyparodes,Eurrhyparodes sculdus,Eurrhyparodes sculdus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1803687,Lepidoptera,Erebidae,Eupseudosoma,Eupseudosoma aberrans,Eupseudosoma aberrans,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Euprosterna caria,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1753961,Lepidoptera,Limacodidae,Euprosterna,Euprosterna elaeasa,Euprosterna elaeasa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753818,Lepidoptera,Limacodidae,Euphobetron,Euphobetron cupreitincta,Euphobetron cupreitincta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1828108,Lepidoptera,Notodontidae,Euphastia,Euphastia nubila,Euphastia nubila,99,ACCEPTED,EXACT,SPECIES,panama-bci
9542481,Lepidoptera,Sphingidae,Eumorpha,Eumorpha megaeacus,Eumorpha megaeacus,99,ACCEPTED,EXACT,SPECIES,panama-bci
5123979,Lepidoptera,Sphingidae,Eumorpha,Eumorpha vitis,Eumorpha vitis,98,ACCEPTED,EXACT,SPECIES,panama-bci
5123956,Lepidoptera,Sphingidae,Eumorpha,Eumorpha anchemolus,Eumorpha anchemolus,99,ACCEPTED,EXACT,SPECIES,panama-bci
5123954,Lepidoptera,Sphingidae,Eumorpha,Eumorpha satellitia,Eumorpha satellitia,98,ACCEPTED,EXACT,SPECIES,panama-bci
