speciesKey,species,genus,family
1918596,Megeuptychia antonoe,Megeuptychia,Nymphalidae
1948968,Platylesches galesa,Platylesches,Hesperiidae
10333787,Melanocyma faunula,Faunis,Nymphalidae
1892915,Eteona tisiphone,Eteona,Nymphalidae
1949544,Agathymus evansi,Agathymus,Hesperiidae
1908577,Cithaerias pireta,Cithaerias,Nymphalidae
5138069,Danis danis,Danis,Lycaenidae
8078362,Fabriciana niobe,Fabriciana,Nymphalidae
1866214,Automeris cecrops,Automeris,Saturniidae
5129008,Charaxes opinatus,Charaxes,Nymphalidae
1929803,Thecla imma,Thecla,Lycaenidae
1909436,Hypocysta irius,Hypocysta,Nymphalidae
1925458,Strymon caryaevorus,Strymon,Lycaenidae
1797327,Catocala neglecta,Catocala,Erebidae
5136265,Acraea pharsalus,Acraea,Nymphalidae
1938955,Parnassius phoebus,Parnassius,Papilionidae
1932411,Callophrys rubi,Callophrys,Lycaenidae
1920552,Pieriballia viardi,Pieriballia,Pieridae
1947690,Fresna netopha,Fresna,Hesperiidae
5134559,Erebia fasciata,Erebia,Nymphalidae
5128587,Charaxes psaphon,Charaxes,Nymphalidae
1904915,Cyrestis paulinus,Cyrestis,Nymphalidae
1938052,Papilio protenor,Papilio,Papilionidae
1892814,Eurytela dryope,Eurytela,Nymphalidae
1911745,Phaedyma daria,Phaedyma,Nymphalidae
5137593,Colias dimera,Colias,Pieridae
1867259,Molippa strigosa,Molippa,Saturniidae
1938509,Parnassius apollonius,Parnassius,Papilionidae
7346437,Arhopala ganesa,Arhopala,Lycaenidae
1920362,Colotis danae,Colotis,Pieridae
1918859,Hipparchia neomiris,Hipparchia,Nymphalidae
1896614,Dircenna klugii,Dircenna,Nymphalidae
5128544,Asterope rosa,Asterope,Nymphalidae
11972832,Azanus ubaldus,Azanus,Lycaenidae
1904212,Bebearia brunhilda,Bebearia,Nymphalidae
10214071,Anatrytone mella,Atrytone,Hesperiidae
5137330,Euploea phaenareta,Euploea,Nymphalidae
1797482,Catocala timur,Catocala,Erebidae
1900618,Heliconius ismenius,Heliconius,Nymphalidae
10261734,Catocala dula,Catocala,Erebidae
1928153,Liptena modesta,Liptena,Lycaenidae
10702487,Tirumala formosa,Tirumala,Nymphalidae
5131192,Neptis taiwana,Neptis,Nymphalidae
1906066,Amauris ellioti,Amauris,Nymphalidae
1895190,Greta oto,Greta,Nymphalidae
1797500,Catocala louiseae,Catocala,Erebidae
1899349,Melitaea trivia,Melitaea,Nymphalidae
5129205,Charaxes numenes,Charaxes,Nymphalidae
1797084,Catocala faustina,Catocala,Erebidae
1904382,Smyrna blomfildia,Smyrna,Nymphalidae
1910612,Hypolimnas dinarcha,Hypolimnas,Nymphalidae
1947135,Coeliades chalybe,Coeliades,Hesperiidae
1920395,Colotis evagore,Colotis,Pieridae
1899893,Tithorea harmonia,Tithorea,Nymphalidae
1938114,Papilio helenus,Papilio,Papilionidae
1949546,Agathymus freemani,Agathymus,Hesperiidae
10857245,Telchinia burni,Acraea,Nymphalidae
5137711,Colias pelidne,Colias,Pieridae
1907687,Ypthima baldus,Ypthima,Nymphalidae
5136306,Acraea neobule,Acraea,Nymphalidae
10684302,Cephetola catuna,Cephetola,Lycaenidae
1934202,Dodona aponata,Dodona,Lycaenidae
1896749,Dryadula phaetusa,Dryadula,Nymphalidae
5139026,Satyrium fuliginosa,Satyrium,Lycaenidae
1909025,Diaethria eluina,Diaethria,Nymphalidae
1930178,Thecla yojoa,Thecla,Lycaenidae
1893887,Mycalesis graueri,Mycalesis,Nymphalidae
9964857,Cissia pompilia,Euptychia,Nymphalidae
5116132,Arachnis zuni,Arachnis,Erebidae
9634178,Oxytenis modestia,Oxytenis,Saturniidae
1949609,Turnerina hazelae,Turnerina,Hesperiidae
1928830,Jamides malaccanus,Jamides,Lycaenidae
1930948,Argyrocheila undifera,Argyrocheila,Lycaenidae
1797536,Catocala agitatrix,Catocala,Erebidae
1929991,Thecla ligurina,Thecla,Lycaenidae
1894012,Faunis eumeus,Faunis,Nymphalidae
4535510,Minois dryas,Minois,Nymphalidae
5133736,Hypothyris euclea,Hypothyris,Nymphalidae
1929144,Oboronia bueronica,Oboronia,Lycaenidae
1927302,Cyclargus thomasi,Cyclargus,Lycaenidae
1914484,Chlosyne hoffmanni,Chlosyne,Nymphalidae
1895788,Eresia clara,Eresia,Nymphalidae
5141246,Graphium cyrnus,Graphium,Papilionidae
5136215,Acraea egina,Acraea,Nymphalidae
5135790,Acraea johnstoni,Acraea,Nymphalidae
1896496,Euphaedra adonina,Euphaedra,Nymphalidae
1920515,Gandaca harina,Gandaca,Pieridae
1927634,Lepidochrysops gigantea,Lepidochrysops,Lycaenidae
1913091,Cupha prosope,Cupha,Nymphalidae
1925738,Anthene sylvanus,Anthene,Lycaenidae
1910753,Vindula arsinoe,Vindula,Nymphalidae
1866550,Antheraea oculea,Antheraea,Saturniidae
5135776,Acraea mirifica,Acraea,Nymphalidae
10534815,Altinote negra,Acraea,Nymphalidae
10558140,Lycorea ilione,Lycorea,Nymphalidae
1898077,Catagramma cynosura,Catagramma,Nymphalidae
1896458,Euphaedra ceres,Euphaedra,Nymphalidae
1937124,Parides montezuma,Parides,Papilionidae
1927915,Paraphnaeus hutchinsonii,Paraphnaeus,Lycaenidae
8047165,Erebia gorge,Erebia,Nymphalidae
1892645,Tarsocera cassus,Tarsocera,Nymphalidae
9312545,Catocala palaeogama,Catocala,Erebidae
1907393,Antillea proclea,Antillea,Nymphalidae
1910706,Vindula erota,Vindula,Nymphalidae
5128781,Charaxes tiridates,Charaxes,Nymphalidae
4300277,Callophrys mossii,Callophrys,Lycaenidae
5136012,Acraea insignis,Acraea,Nymphalidae
1930391,Thecla martialis,Thecla,Lycaenidae
9547311,Catocala ulalume,Catocala,Erebidae
1907866,Euriphene iris,Euriphene,Nymphalidae
1915487,Cercyonis meadi,Cercyonis,Nymphalidae
5133695,Sephisa chandra,Sephisa,Nymphalidae
1950759,Carystoides lila,Carystoides,Hesperiidae
8273661,Thymelicus sylvestris,Thymelicus,Hesperiidae
1901399,Parathyma selenophora,Parathyma,Nymphalidae
1906030,Amauris niavius,Amauris,Nymphalidae
1897904,Precis ceryne,Precis,Nymphalidae
1893355,Euryphura achlys,Euryphura,Nymphalidae
1926009,Euphilotes enoptes,Euphilotes,Lycaenidae
1894927,Cybdelis mnasylus,Cybdelis,Nymphalidae
9121108,Pseudochazara atlantis,Pseudochazara,Nymphalidae
5925238,Dione juno,Dione,Nymphalidae
5137970,Pseudopontia paradoxa,Pseudopontia,Pieridae
1942964,Euphyes bimacula,Euphyes,Hesperiidae
1866338,Callosamia securifera,Callosamia,Saturniidae
5139909,Eumaeus atala,Eumaeus,Lycaenidae
5132239,Limenitis isis,Limenitis,Nymphalidae
5131347,Neptis saclava,Neptis,Nymphalidae
5714367,Vanessa tameamea,Vanessa,Nymphalidae
1911278,Coenonympha iphis,Coenonympha,Nymphalidae
1944251,Eutychide subcordata,Eutychide,Hesperiidae
1907845,Euriphene atossa,Euriphene,Nymphalidae
5136200,Acraea cabira,Acraea,Nymphalidae
5130392,Junonia oenone,Junonia,Nymphalidae
5128357,Oeneis jutta,Oeneis,Nymphalidae
1901801,Pyrrhogyra neaerea,Pyrrhogyra,Nymphalidae
1937107,Parides pizarro,Parides,Papilionidae
5135873,Acraea rangatana,Acraea,Nymphalidae
1797208,Catocala benjamini,Catocala,Erebidae
7387466,Agrodiaetus damon,Agrodiaetus,Lycaenidae
1937643,Papilio echerioides,Papilio,Papilionidae
5132260,Limenitis mythra,Limenitis,Nymphalidae
5129679,Melitaea deserticola,Melitaea,Nymphalidae
1931774,Artopoetes pryeri,Artopoetes,Lycaenidae
1920816,Eronia leda,Eronia,Pieridae
5142086,Myscelus amystis,Myscelus,Hesperiidae
1922223,Erora laeta,Erora,Lycaenidae
1865775,Adeloneivaia catoxantha,Adeloneivaia,Saturniidae
1904231,Bebearia oxione,Bebearia,Nymphalidae
1920381,Colotis vesta,Colotis,Pieridae
1797521,Catocala junctura,Catocala,Erebidae
1925610,Anthene indefinita,Anthene,Lycaenidae
4300268,Strephonota tephraeus,Strephonota,Lycaenidae
1931655,Curetis saronis,Curetis,Lycaenidae
1866209,Automeris celata,Automeris,Saturniidae
1797114,Catocala abbreviatella,Catocala,Erebidae
5128920,Charaxes ansorgei,Charaxes,Nymphalidae
1904798,Cethosia cydippe,Cethosia,Nymphalidae
5130696,Nymphalis californica,Nymphalis,Nymphalidae
1902288,Oleria alexina,Oleria,Nymphalidae
11967675,Achalarus lyciades,Achalarus,Hesperiidae
9560404,Catocala robinsoni,Catocala,Erebidae
1921997,Stalachtis lineata,Stalachtis,Riodinidae
1902175,Hypodryas gillettii,Hypodryas,Nymphalidae
5128676,Charaxes cedreatis,Charaxes,Nymphalidae
5142319,Hesperia uncas,Hesperia,Hesperiidae
5135738,Acraea acrita,Acraea,Nymphalidae
1915456,Opsiphanes invirae,Opsiphanes,Nymphalidae
5130277,Amathusia phidippus,Amathusia,Nymphalidae
1908174,Ithomia salapia,Ithomia,Nymphalidae
5136125,Acraea pseudolycia,Acraea,Nymphalidae
1919173,Lieinix nemesis,Lieinix,Pieridae
1930653,Thecla rufofusca,Thecla,Lycaenidae
5137408,Bia actorion,Bia,Nymphalidae
1945476,Achlyodes pallida,Achlyodes,Hesperiidae
1896552,Euphaedra crockeri,Euphaedra,Nymphalidae
1943936,Zenis jebus,Zenis,Hesperiidae
1866007,Automeris coresus,Automeris,Saturniidae
10506821,Behemothia godmanii,Behemothia,Riodinidae
1930155,Thecla hemon,Thecla,Lycaenidae
5116128,Arachnis picta,Arachnis,Erebidae
5128796,Charaxes bohemani,Charaxes,Nymphalidae
1919665,Nepheronia argia,Nepheronia,Pieridae
1899956,Heteronympha solandri,Heteronympha,Nymphalidae
5137811,Eurema senegalensis,Eurema,Pieridae
1896126,Epityches eupompe,Epityches,Nymphalidae
1931625,Epamera silanus,Epamera,Lycaenidae
1897692,Parantica agleoides,Parantica,Nymphalidae
5142061,Atrytone delaware,Atrytone,Hesperiidae
5137615,Colias harfordii,Colias,Pieridae
1897965,Precis pelarga,Precis,Nymphalidae
1948802,Mastor aenus,Mastor,Hesperiidae
9885333,Zaretis callidryas,Zaretis,Nymphalidae
1922890,Cyanophrys longula,Cyanophrys,Lycaenidae
8832485,Mycalesis perseoides,Mycalesis,Nymphalidae
5128670,Charaxes jahlusa,Charaxes,Nymphalidae
12290438,Euptera kinugnana,Cymothoe,Nymphalidae
5137799,Pontia helice,Pontia,Pieridae
1935925,Emesis cypria,Emesis,Lycaenidae
5132479,Limenitis sydyi,Limenitis,Nymphalidae
9446281,Haematera pyrame,Haematera,Nymphalidae
1900197,Heliconius antiochus,Heliconius,Nymphalidae
5133232,Morpho portis,Morpho,Nymphalidae
5977262,Erynnis pacuvius,Erynnis,Hesperiidae
5133165,Morpho telemachus,Morpho,Nymphalidae
1895789,Eresia nauplius,Eresia,Nymphalidae
9563837,Vanessa braziliensis,Vanessa,Nymphalidae
5133063,Argyreus hyperbius,Argyreus,Nymphalidae
1931392,Pentila tachyroides,Pentila,Lycaenidae
1911168,Coenonympha hero,Coenonympha,Nymphalidae
1937988,Papilio ulysses,Papilio,Papilionidae
5130330,Calisto nubila,Calisto,Nymphalidae
5128728,Charaxes boueti,Charaxes,Nymphalidae
1920142,Catasticta sisamnus,Catasticta,Pieridae
1898858,Methona themisto,Methona,Nymphalidae
1908144,Ithomia terra,Ithomia,Nymphalidae
5141216,Graphium policenes,Graphium,Papilionidae
1912553,Bicyclus smithi,Bicyclus,Nymphalidae
1797344,Catocala helena,Catocala,Erebidae
1934570,Nymula calyce,Nymula,Riodinidae
1906604,Chloropoea boisduvalii,Chloropoea,Nymphalidae
11572120,Acraea momina,Acraea,Nymphalidae
7346344,Kaniska canace,Vanessa,Nymphalidae
1922696,Axiocerses punicea,Axiocerses,Lycaenidae
1916376,Melanargia titea,Melanargia,Nymphalidae
5142328,Hesperia pahaska,Hesperia,Hesperiidae
1903636,Euptychoides albofasciata,Euptychoides,Nymphalidae
1946682,Borbo detecta,Borbo,Hesperiidae
1908148,Ithomia patilla,Ithomia,Nymphalidae
5135579,Acraea damii,Acraea,Nymphalidae
1913311,Mellicta varia,Mellicta,Nymphalidae
1892621,Paralethe dendrophilus,Paralethe,Nymphalidae
10587253,Aeropetes tulbaghia,Meneris,Nymphalidae
5128504,Eunica sydonia,Eunica,Nymphalidae
5137277,Euploea blossomae,Euploea,Nymphalidae
1937934,Papilio chikae,Papilio,Papilionidae
5130335,Junonia chorimene,Junonia,Nymphalidae
5137908,Leptidea morsei,Leptidea,Pieridae
1937926,Papilio inopinatus,Papilio,Papilionidae
1900408,Heliconius wallacei,Heliconius,Nymphalidae
5128971,Charaxes analava,Charaxes,Nymphalidae
1907400,Neptidopsis fulgurata,Neptidopsis,Nymphalidae
11451722,Oxytenis bicornis,Oxytenis,Saturniidae
10542548,Diaethria pandama,Diaethria,Nymphalidae
1904221,Bebearia cutteri,Bebearia,Nymphalidae
1937810,Papilio forbesi,Papilio,Papilionidae
5129273,Parthenos aspila,Parthenos,Nymphalidae
1797333,Catocala nymphagoga,Catocala,Erebidae
1797394,Catocala sordida,Catocala,Erebidae
1905317,Speyeria hydaspe,Speyeria,Nymphalidae
1918076,Caligo beltrao,Caligo,Nymphalidae
1910663,Hypolimnas salmacis,Hypolimnas,Nymphalidae
1915396,Opsiphanes cassina,Opsiphanes,Nymphalidae
5131303,Neptis strigata,Neptis,Nymphalidae
1898970,Symbrenthia hippoclus,Symbrenthia,Nymphalidae
1909158,Dynamine hecuba,Dynamine,Nymphalidae
1944200,Pardaleodes incerta,Pardaleodes,Hesperiidae
1917876,Noreppa chromus,Noreppa,Nymphalidae
5136116,Acraea orestia,Acraea,Nymphalidae
1866717,Ptiloscola photophila,Ptiloscola,Saturniidae
1797300,Catocala parta,Catocala,Erebidae
1939225,Losaria neptunus,Losaria,Papilionidae
1865578,Citheronia laocoon,Citheronia,Saturniidae
5137975,Mylothris mortoni,Mylothris,Pieridae
1935350,Riodina lycisca,Riodina,Riodinidae
5131654,Eueides lineata,Eueides,Nymphalidae
1868025,Syntherata janetta,Syntherata,Saturniidae
5714679,Plebejus acmon,Plebejus,Lycaenidae
1921122,Tmolus crolinus,Tmolus,Lycaenidae
1927414,Aphnaeus marshalli,Aphnaeus,Lycaenidae
5142273,Hesperia leonardus,Hesperia,Hesperiidae
1927590,Lepidochrysops barnesi,Lepidochrysops,Lycaenidae
1797527,Catocala coniuncta,Catocala,Erebidae
10229552,Boloria gong,Boloria,Nymphalidae
1935295,Juditha lamis,Juditha,Riodinidae
1938120,Papilio nobilis,Papilio,Papilionidae
7346459,Catocala columbina,Catocala,Erebidae
1931784,Fixsenia favonius,Fixsenia,Lycaenidae
1867535,Copaxa multifenestrata,Copaxa,Saturniidae
7346457,Catocala praegnax,Catocala,Erebidae
1937712,Papilio aegeus,Papilio,Papilionidae
1919971,Charonias theano,Charonias,Pieridae
7791558,Erebia meolans,Erebia,Nymphalidae
9016382,Eresia eunice,Eresia,Nymphalidae
5136307,Acraea admatha,Acraea,Nymphalidae
1908702,Ideopsis similis,Ideopsis,Nymphalidae
1920275,Pseudopieris nehemia,Pseudopieris,Pieridae
6113652,Holocerina angulata,Holocerina,Saturniidae
1911933,Manataria hercyna,Manataria,Nymphalidae
1911999,Prepona pheridamas,Prepona,Nymphalidae
1895805,Eresia casiphia,Eresia,Nymphalidae
1918321,Lethe confusa,Lethe,Nymphalidae
7346335,Parasarpa dudu,Limenitis,Nymphalidae
1797410,Catocala orba,Catocala,Erebidae
5129378,Polygonia vaualbum,Polygonia,Nymphalidae
1943964,Polites mystic,Polites,Hesperiidae
5128094,Melinaea ethra,Melinaea,Nymphalidae
1867029,Anisota senatoria,Anisota,Saturniidae
1893175,Idea lynceus,Idea,Nymphalidae
1922713,Japonica saepestriata,Japonica,Lycaenidae
1908215,Taygetis chrysogone,Taygetis,Nymphalidae
1893280,Crenidomimas concordia,Crenidomimas,Nymphalidae
5137938,Appias lyncida,Appias,Pieridae
5140244,Polyommatus eros,Polyommatus,Lycaenidae
1924521,Philotes bernardino,Philotes,Lycaenidae
1906679,Chloropoea eurytus,Chloropoea,Nymphalidae
1923051,Phlyaria cyara,Phlyaria,Lycaenidae
1948140,Jemadia hospita,Jemadia,Hesperiidae
1911939,Manataria maculata,Manataria,Nymphalidae
1865571,Citheronia sepulcralis,Citheronia,Saturniidae
1894994,Napeogenes duessa,Napeogenes,Nymphalidae
1942995,Euphyes singularis,Euphyes,Hesperiidae
5131591,Neptis melicerta,Neptis,Nymphalidae
1902458,Mechanitis lysimnia,Mechanitis,Nymphalidae
1944815,Synapte malitiosa,Synapte,Hesperiidae
1951155,Cephrenes moseleyi,Cephrenes,Hesperiidae
5137582,Colias palaeno,Colias,Pieridae
1902699,Anthanassa frisia,Anthanassa,Nymphalidae
5137672,Colias philodice,Colias,Pieridae
5136174,Acraea lycoa,Acraea,Nymphalidae
1910626,Hypolimnas deceptor,Hypolimnas,Nymphalidae
1937707,Papilio castor,Papilio,Papilionidae
4532471,Catocala fulminea,Catocala,Erebidae
1936725,Euselasia euriteus,Euselasia,Lycaenidae
1904250,Bebearia mardania,Bebearia,Nymphalidae
1931498,Thestor dicksoni,Thestor,Lycaenidae
1942071,Sodalia coler,Sodalia,Hesperiidae
1907569,Ypthima sesara,Ypthima,Nymphalidae
8023645,Deudorix antalus,Deudorix,Lycaenidae
1896340,Euphaedra edwardsii,Euphaedra,Nymphalidae
1937702,Papilio nireus,Papilio,Papilionidae
5124677,Attacus lorquinii,Attacus,Saturniidae
5133635,Marpesia berania,Marpesia,Nymphalidae
1938044,Papilio rex,Papilio,Papilionidae
9622987,Syssphinx albolineata,Syssphinx,Saturniidae
1934579,Saribia perroti,Saribia,Riodinidae
8312017,Satyrus ferula,Satyrus,Nymphalidae
1914477,Chlosyne gabbii,Chlosyne,Nymphalidae
1906063,Amauris tartarea,Amauris,Nymphalidae
1912527,Bicyclus campina,Bicyclus,Nymphalidae
10358320,Protogoniomorpha cytora,Salamis,Nymphalidae
1948253,Dalla dimidiatus,Dalla,Hesperiidae
5137869,Leptosia nupta,Leptosia,Pieridae
1948804,Mastor aesculapius,Mastor,Hesperiidae
1945957,Celotes nessus,Celotes,Hesperiidae
1906552,Hyponephele lupinus,Hyponephele,Nymphalidae
1912003,Prepona demophon,Prepona,Nymphalidae
8208583,Hyponephele lycaon,Hyponephele,Nymphalidae
1926324,Quercusia quercus,Quercusia,Lycaenidae
5129073,Charaxes hadrianus,Charaxes,Nymphalidae
1908309,Nessaea hewitsonii,Nessaea,Nymphalidae
1893173,Idea durvillei,Idea,Nymphalidae
1896593,Euphaedra preussi,Euphaedra,Nymphalidae
1931632,Epamera mimosae,Epamera,Lycaenidae
10546951,Euthaliopsis aetion,Euthalia,Nymphalidae
4709107,Arhopala micale,Arhopala,Lycaenidae
5141199,Graphium cloanthus,Graphium,Papilionidae
5136791,Euploea stephensii,Euploea,Nymphalidae
1943045,Pyrrhocalles antiqua,Pyrrhocalles,Hesperiidae
5133008,Euptychia terrestris,Euptychia,Nymphalidae
1937632,Bhutanitis lidderdalii,Bhutanitis,Papilionidae
4299211,Siproeta epaphus,Siproeta,Nymphalidae
1930179,Thecla polybe,Thecla,Lycaenidae
1928190,Liptena albomacula,Liptena,Lycaenidae
1948137,Jemadia sosia,Jemadia,Hesperiidae
5128363,Oeneis macounii,Oeneis,Nymphalidae
1928779,Ptelina carnuta,Ptelina,Lycaenidae
1942878,Pirdana hyela,Pirdana,Hesperiidae
10907877,Precis rauana,Precis,Nymphalidae
1939077,Teinopalpus imperialis,Teinopalpus,Papilionidae
1797440,Catocala similis,Catocala,Erebidae
8862460,Acraea epaea,Acraea,Nymphalidae
1928945,Palaeochrysophanus hippothoe,Palaeochrysophanus,Lycaenidae
1931541,Aethiopana honorius,Aethiopana,Lycaenidae
1909457,Hypocysta metirius,Hypocysta,Nymphalidae
5137689,Colias nastes,Colias,Pieridae
1864852,Pseudautomeris salmonea,Pseudautomeris,Saturniidae
1899943,Heteronympha cordace,Heteronympha,Nymphalidae
1902543,Araschnia burejana,Araschnia,Nymphalidae
5131171,Neptis incongrua,Neptis,Nymphalidae
1909838,Libythea celtis,Libythea,Nymphalidae
1932175,Brephidium isophthalma,Brephidium,Lycaenidae
1892757,Doxocopa elis,Doxocopa,Nymphalidae
1907534,Ypthima lisandra,Ypthima,Nymphalidae
5133156,Morpho cypris,Morpho,Nymphalidae
8935668,Morpho marcus,Morpho,Nymphalidae
1866206,Automeris louisiana,Automeris,Saturniidae
1920237,Pontia callidice,Pontia,Pieridae
1896524,Euphaedra inanum,Euphaedra,Nymphalidae
1937940,Papilio blumei,Papilio,Papilionidae
1942266,Anastrus sempiternus,Anastrus,Hesperiidae
5714356,Polygonia satyrus,Polygonia,Nymphalidae
1926861,Lycaeides idas,Lycaeides,Lycaenidae
1866556,Antheraea pernyi,Antheraea,Saturniidae
5128573,Charaxes pythodoris,Charaxes,Nymphalidae
1937520,Mimoides xeniades,Mimoides,Papilionidae
5134810,Erebia maurisius,Erebia,Nymphalidae
1947117,Coeliades anchises,Coeliades,Hesperiidae
1948800,Mastor nysa,Mastor,Hesperiidae
1912528,Bicyclus evadne,Bicyclus,Nymphalidae
1926517,Mimeresia dinora,Mimeresia,Lycaenidae
1949112,Vettius coryna,Vettius,Hesperiidae
9340070,Catocala vidua,Catocala,Erebidae
5137679,Colias meadii,Colias,Pieridae
5138298,Plebejus pylaon,Plebejus,Lycaenidae
1919480,Delias georgina,Delias,Pieridae
5124532,Rothschildia forbesi,Rothschildia,Saturniidae
1900890,Timelaea albescens,Timelaea,Nymphalidae
5133864,Boloria epithore,Boloria,Nymphalidae
7346301,Tirumala limniace,Tirumala,Nymphalidae
1906621,Chloropoea lucretia,Chloropoea,Nymphalidae
1865320,Hemileuca chinatiensis,Hemileuca,Saturniidae
5128597,Charaxes brutus,Charaxes,Nymphalidae
1921255,Incisalia niphon,Incisalia,Lycaenidae
1866329,Arsenura ponderosa,Arsenura,Saturniidae
5142336,Gegenes niso,Gegenes,Hesperiidae
1947037,Cymaenes tripunctus,Cymaenes,Hesperiidae
1896413,Euphaedra ruspina,Euphaedra,Nymphalidae
1893329,Childrena childreni,Childrena,Nymphalidae
4691894,Allancastria deyrollei,Allancastria,Papilionidae
1933649,Zizeeria knysna,Zizeeria,Lycaenidae
5136216,Acraea alciope,Acraea,Nymphalidae
5141170,Graphium colonna,Graphium,Papilionidae
1920370,Colotis euippe,Colotis,Pieridae
1908335,Corades cybele,Corades,Nymphalidae
1923997,Arcas imperialis,Arcas,Lycaenidae
1893546,Mycalesis gotama,Mycalesis,Nymphalidae
1941570,Castnia licus,Castnia,Castniidae
1948158,Chiomara asychis,Chiomara,Hesperiidae
1903020,Hyposcada anchiala,Hyposcada,Nymphalidae
1923701,Hypochrysops theon,Hypochrysops,Lycaenidae
5138681,Nordmannia ilicis,Nordmannia,Lycaenidae
1913178,Mellicta britomartis,Mellicta,Nymphalidae
8001799,Limenitis reducta,Limenitis,Nymphalidae
5804295,Mylothris sjostedti,Mylothris,Pieridae
9240357,Catocala umbrosa,Catocala,Erebidae
5977251,Erynnis martialis,Erynnis,Hesperiidae
1946074,Calpodes ethlius,Calpodes,Hesperiidae
5135833,Acraea ventura,Acraea,Nymphalidae
9491874,Adelpha erotia,Limenitis,Nymphalidae
1916410,Melanargia japygia,Melanargia,Nymphalidae
1908358,Physcaeneura leda,Physcaeneura,Nymphalidae
1913351,Mellicta parthenoides,Mellicta,Nymphalidae
1902169,Hypodryas cynthia,Hypodryas,Nymphalidae
1896583,Euphaedra eleus,Euphaedra,Nymphalidae
5132576,Cymothoe jodutta,Cymothoe,Nymphalidae
5139604,Lycaena neurona,Lycaena,Lycaenidae
1926370,Iridana marina,Iridana,Lycaenidae
1896020,Melanitis ansorgei,Melanitis,Nymphalidae
8783207,Catocala atocala,Catocala,Erebidae
5128423,Eunica margarita,Eunica,Nymphalidae
1937110,Parides sesostris,Parides,Papilionidae
4532463,Catocala neonympha,Catocala,Erebidae
8640958,Astictopterus stellata,Astictopterus,Hesperiidae
